clade	test	back	pval	kval
Aves_group3	Fulmarus_glacialis	`Egretta_garzetta,Pelecanus_crispus,Node6,Aptenodytes_forsteri,Node9,Node5,Gavia_stellata,Node4,Phaethon_lepturus,Node3,Balearica_regulorum_gibbericeps,Node2,Calidris_pugnax,Charadrius_vociferus,Node15,Node1,Mesitornis_unicolor,Columba_livia,Node18,Opisthocomus_hoazin`	0.0878	0.04
Aves_group3	Gavia_stellata	`Egretta_garzetta,Pelecanus_crispus,Node6,Aptenodytes_forsteri,Fulmarus_glacialis,Node9,Node5,Node4,Phaethon_lepturus,Node3,Balearica_regulorum_gibbericeps,Node2,Calidris_pugnax,Charadrius_vociferus,Node15,Node1,Mesitornis_unicolor,Columba_livia,Node18,Opisthocomus_hoazin`	0.3365	0.54
Aves_group3	Mesitornis_unicolor	`Egretta_garzetta,Pelecanus_crispus,Node6,Aptenodytes_forsteri,Fulmarus_glacialis,Node9,Node5,Gavia_stellata,Node4,Phaethon_lepturus,Node3,Balearica_regulorum_gibbericeps,Node2,Calidris_pugnax,Charadrius_vociferus,Node15,Node1,Columba_livia,Node18,Opisthocomus_hoazin`	0.1276	13.72
Aves_group3	Opisthocomus_hoazin	`Egretta_garzetta,Pelecanus_crispus,Node6,Aptenodytes_forsteri,Fulmarus_glacialis,Node9,Node5,Gavia_stellata,Node4,Phaethon_lepturus,Node3,Balearica_regulorum_gibbericeps,Node2,Calidris_pugnax,Charadrius_vociferus,Node15,Node1,Mesitornis_unicolor,Columba_livia,Node18`	0.5394	1.27
Aves_group3	Pelecanus_crispus	`Egretta_garzetta,Node6,Aptenodytes_forsteri,Fulmarus_glacialis,Node9,Node5,Gavia_stellata,Node4,Phaethon_lepturus,Node3,Balearica_regulorum_gibbericeps,Node2,Calidris_pugnax,Charadrius_vociferus,Node15,Node1,Mesitornis_unicolor,Columba_livia,Node18,Opisthocomus_hoazin`	0.2210	0.23
Aves_group3	Phaethon_lepturus	`Egretta_garzetta,Pelecanus_crispus,Node6,Aptenodytes_forsteri,Fulmarus_glacialis,Node9,Node5,Gavia_stellata,Node4,Node3,Balearica_regulorum_gibbericeps,Node2,Calidris_pugnax,Charadrius_vociferus,Node15,Node1,Mesitornis_unicolor,Columba_livia,Node18,Opisthocomus_hoazin`	0.7742	3.70
Aves_group4	Alectura_lathami	`Struthio_camelus,Nothoprocta_perdicaria,Tinamus_guttatus,Node3,Apteryx_australis_mantelli,Apteryx_rowi,Node7,Dromaius_novaehollandiae,Node6,Node2,Anas_platyrhynchos,Aythya_fuligula,Node13,Branta_canadensis,Anser_cygnoides,Anser_brachyrhynchus,Node21,Anser_indicus,Node20,Node18,Cygnus_olor,Cygnus_atratus,Node25,Node17,Oxyura_jamaicensis,Node16,Node12,Penelope_pileata,Node29,Node11`	1.0000	0.98
Aves_group4	Anas_platyrhynchos	`Struthio_camelus,Nothoprocta_perdicaria,Tinamus_guttatus,Node3,Apteryx_australis_mantelli,Apteryx_rowi,Node7,Dromaius_novaehollandiae,Node6,Node2,Aythya_fuligula,Node13,Branta_canadensis,Anser_cygnoides,Anser_brachyrhynchus,Node21,Anser_indicus,Node20,Node18,Cygnus_olor,Cygnus_atratus,Node25,Node17,Oxyura_jamaicensis,Node16,Node12,Penelope_pileata,Alectura_lathami,Node29,Node11`	0.0000	2.28
Aves_group4	Anser_brachyrhynchus	`Struthio_camelus,Nothoprocta_perdicaria,Tinamus_guttatus,Node3,Apteryx_australis_mantelli,Apteryx_rowi,Node7,Dromaius_novaehollandiae,Node6,Node2,Anas_platyrhynchos,Aythya_fuligula,Node13,Branta_canadensis,Anser_cygnoides,Node21,Anser_indicus,Node20,Node18,Cygnus_olor,Cygnus_atratus,Node25,Node17,Oxyura_jamaicensis,Node16,Node12,Penelope_pileata,Alectura_lathami,Node29,Node11`	0.0520	0.00
Aves_group4	Anser_cygnoides	`Struthio_camelus,Nothoprocta_perdicaria,Tinamus_guttatus,Node3,Apteryx_australis_mantelli,Apteryx_rowi,Node7,Dromaius_novaehollandiae,Node6,Node2,Anas_platyrhynchos,Aythya_fuligula,Node13,Branta_canadensis,Anser_brachyrhynchus,Node21,Anser_indicus,Node20,Node18,Cygnus_olor,Cygnus_atratus,Node25,Node17,Oxyura_jamaicensis,Node16,Node12,Penelope_pileata,Alectura_lathami,Node29,Node11`	0.3066	0.00
Aves_group4	Anser_indicus	`Struthio_camelus,Nothoprocta_perdicaria,Tinamus_guttatus,Node3,Apteryx_australis_mantelli,Apteryx_rowi,Node7,Dromaius_novaehollandiae,Node6,Node2,Anas_platyrhynchos,Aythya_fuligula,Node13,Branta_canadensis,Anser_cygnoides,Anser_brachyrhynchus,Node21,Node20,Node18,Cygnus_olor,Cygnus_atratus,Node25,Node17,Oxyura_jamaicensis,Node16,Node12,Penelope_pileata,Alectura_lathami,Node29,Node11`	0.1297	0.00
Aves_group4	Apteryx_australis_mantelli	`Struthio_camelus,Nothoprocta_perdicaria,Tinamus_guttatus,Node3,Apteryx_rowi,Node7,Dromaius_novaehollandiae,Node6,Node2,Anas_platyrhynchos,Aythya_fuligula,Node13,Branta_canadensis,Anser_cygnoides,Anser_brachyrhynchus,Node21,Anser_indicus,Node20,Node18,Cygnus_olor,Cygnus_atratus,Node25,Node17,Oxyura_jamaicensis,Node16,Node12,Penelope_pileata,Alectura_lathami,Node29,Node11`	0.7049	1.49
Aves_group4	Apteryx_rowi	`Struthio_camelus,Nothoprocta_perdicaria,Tinamus_guttatus,Node3,Apteryx_australis_mantelli,Node7,Dromaius_novaehollandiae,Node6,Node2,Anas_platyrhynchos,Aythya_fuligula,Node13,Branta_canadensis,Anser_cygnoides,Anser_brachyrhynchus,Node21,Anser_indicus,Node20,Node18,Cygnus_olor,Cygnus_atratus,Node25,Node17,Oxyura_jamaicensis,Node16,Node12,Penelope_pileata,Alectura_lathami,Node29,Node11`	0.0000	50.00
Aves_group4	Aythya_fuligula	`Struthio_camelus,Nothoprocta_perdicaria,Tinamus_guttatus,Node3,Apteryx_australis_mantelli,Apteryx_rowi,Node7,Dromaius_novaehollandiae,Node6,Node2,Anas_platyrhynchos,Node13,Branta_canadensis,Anser_cygnoides,Anser_brachyrhynchus,Node21,Anser_indicus,Node20,Node18,Cygnus_olor,Cygnus_atratus,Node25,Node17,Oxyura_jamaicensis,Node16,Node12,Penelope_pileata,Alectura_lathami,Node29,Node11`	1.0000	1.28
Aves_group4	Branta_canadensis	`Struthio_camelus,Nothoprocta_perdicaria,Tinamus_guttatus,Node3,Apteryx_australis_mantelli,Apteryx_rowi,Node7,Dromaius_novaehollandiae,Node6,Node2,Anas_platyrhynchos,Aythya_fuligula,Node13,Anser_cygnoides,Anser_brachyrhynchus,Node21,Anser_indicus,Node20,Node18,Cygnus_olor,Cygnus_atratus,Node25,Node17,Oxyura_jamaicensis,Node16,Node12,Penelope_pileata,Alectura_lathami,Node29,Node11`	0.0946	0.02
Aves_group4	Cygnus_atratus	`Struthio_camelus,Nothoprocta_perdicaria,Tinamus_guttatus,Node3,Apteryx_australis_mantelli,Apteryx_rowi,Node7,Dromaius_novaehollandiae,Node6,Node2,Anas_platyrhynchos,Aythya_fuligula,Node13,Branta_canadensis,Anser_cygnoides,Anser_brachyrhynchus,Node21,Anser_indicus,Node20,Node18,Cygnus_olor,Node25,Node17,Oxyura_jamaicensis,Node16,Node12,Penelope_pileata,Alectura_lathami,Node29,Node11`	0.0938	0.00
Aves_group4	Cygnus_olor	`Struthio_camelus,Nothoprocta_perdicaria,Tinamus_guttatus,Node3,Apteryx_australis_mantelli,Apteryx_rowi,Node7,Dromaius_novaehollandiae,Node6,Node2,Anas_platyrhynchos,Aythya_fuligula,Node13,Branta_canadensis,Anser_cygnoides,Anser_brachyrhynchus,Node21,Anser_indicus,Node20,Node18,Cygnus_atratus,Node25,Node17,Oxyura_jamaicensis,Node16,Node12,Penelope_pileata,Alectura_lathami,Node29,Node11`	0.1455	0.00
Aves_group4	Dromaius_novaehollandiae	`Struthio_camelus,Nothoprocta_perdicaria,Tinamus_guttatus,Node3,Apteryx_australis_mantelli,Apteryx_rowi,Node7,Node6,Node2,Anas_platyrhynchos,Aythya_fuligula,Node13,Branta_canadensis,Anser_cygnoides,Anser_brachyrhynchus,Node21,Anser_indicus,Node20,Node18,Cygnus_olor,Cygnus_atratus,Node25,Node17,Oxyura_jamaicensis,Node16,Node12,Penelope_pileata,Alectura_lathami,Node29,Node11`	1.0000	2.54
Aves_group4	Nothoprocta_perdicaria	`Struthio_camelus,Tinamus_guttatus,Node3,Apteryx_australis_mantelli,Apteryx_rowi,Node7,Dromaius_novaehollandiae,Node6,Node2,Anas_platyrhynchos,Aythya_fuligula,Node13,Branta_canadensis,Anser_cygnoides,Anser_brachyrhynchus,Node21,Anser_indicus,Node20,Node18,Cygnus_olor,Cygnus_atratus,Node25,Node17,Oxyura_jamaicensis,Node16,Node12,Penelope_pileata,Alectura_lathami,Node29,Node11`	0.5854	1.31
Aves_group4	Oxyura_jamaicensis	`Struthio_camelus,Nothoprocta_perdicaria,Tinamus_guttatus,Node3,Apteryx_australis_mantelli,Apteryx_rowi,Node7,Dromaius_novaehollandiae,Node6,Node2,Anas_platyrhynchos,Aythya_fuligula,Node13,Branta_canadensis,Anser_cygnoides,Anser_brachyrhynchus,Node21,Anser_indicus,Node20,Node18,Cygnus_olor,Cygnus_atratus,Node25,Node17,Node16,Node12,Penelope_pileata,Alectura_lathami,Node29,Node11`	0.3291	0.61
Aves_group4	Penelope_pileata	`Struthio_camelus,Nothoprocta_perdicaria,Tinamus_guttatus,Node3,Apteryx_australis_mantelli,Apteryx_rowi,Node7,Dromaius_novaehollandiae,Node6,Node2,Anas_platyrhynchos,Aythya_fuligula,Node13,Branta_canadensis,Anser_cygnoides,Anser_brachyrhynchus,Node21,Anser_indicus,Node20,Node18,Cygnus_olor,Cygnus_atratus,Node25,Node17,Oxyura_jamaicensis,Node16,Node12,Alectura_lathami,Node29,Node11`	1.0000	0.72
Aves_group4	Struthio_camelus	`Nothoprocta_perdicaria,Tinamus_guttatus,Node3,Apteryx_australis_mantelli,Apteryx_rowi,Node7,Dromaius_novaehollandiae,Node6,Node2,Anas_platyrhynchos,Aythya_fuligula,Node13,Branta_canadensis,Anser_cygnoides,Anser_brachyrhynchus,Node21,Anser_indicus,Node20,Node18,Cygnus_olor,Cygnus_atratus,Node25,Node17,Oxyura_jamaicensis,Node16,Node12,Penelope_pileata,Alectura_lathami,Node29,Node11`	0.2220	0.40
Aves_group4	Tinamus_guttatus	`Struthio_camelus,Nothoprocta_perdicaria,Node3,Apteryx_australis_mantelli,Apteryx_rowi,Node7,Dromaius_novaehollandiae,Node6,Node2,Anas_platyrhynchos,Aythya_fuligula,Node13,Branta_canadensis,Anser_cygnoides,Anser_brachyrhynchus,Node21,Anser_indicus,Node20,Node18,Cygnus_olor,Cygnus_atratus,Node25,Node17,Oxyura_jamaicensis,Node16,Node12,Penelope_pileata,Alectura_lathami,Node29,Node11`	0.3414	0.57
Carnivora	Acinonyx_jubatus	`Suricata_suricatta,Hyaena_hyaena,Node1,Puma_concolor,Puma_yagouaroundi,Node10,Node8,Lynx_canadensis,Lynx_pardinus,Node13,Node7,Prionailurus_bengalensis,Felis_catus,Node16,Node6,Leopardus_geoffroyi,Node5,Panthera_tigris_tigris,Panthera_leo,Panthera_pardus,Node23,Panthera_uncia,Node22,Node20,Node4,Vulpes_vulpes,Vulpes_lagopus,Node29,Canis_lupus_familiaris,Canis_lupus_lupus,Node32,Node28,Enhydra_lutris_kenyoni,Lontra_canadensis,Node39,Mustela_putorius_furo,Mustela_erminea,Node43,Neogale_vison,Node42,Node38,Meles_meles,Node37,Odobenus_rosmarus_divergens,Callorhinus_ursinus,Eumetopias_jubatus,Zalophus_californianus,Node53,Node51,Node49,Halichoerus_grypus,Phoca_vitulina,Node57,Mirounga_leonina,Neomonachus_schauinslandi,Node60,Node56,Node48,Node36,Ailuropoda_melanoleuca,Ursus_thibetanus_thibetanus,Ursus_americanus,Node66,Ursus_arctos,Ursus_maritimus,Node69,Node65,Node63,Node35,Node27`	0.3416	0.00
Carnivora	Ailuropoda_melanoleuca	`Suricata_suricatta,Hyaena_hyaena,Node1,Acinonyx_jubatus,Puma_concolor,Puma_yagouaroundi,Node10,Node8,Lynx_canadensis,Lynx_pardinus,Node13,Node7,Prionailurus_bengalensis,Felis_catus,Node16,Node6,Leopardus_geoffroyi,Node5,Panthera_tigris_tigris,Panthera_leo,Panthera_pardus,Node23,Panthera_uncia,Node22,Node20,Node4,Vulpes_vulpes,Vulpes_lagopus,Node29,Canis_lupus_familiaris,Canis_lupus_lupus,Node32,Node28,Enhydra_lutris_kenyoni,Lontra_canadensis,Node39,Mustela_putorius_furo,Mustela_erminea,Node43,Neogale_vison,Node42,Node38,Meles_meles,Node37,Odobenus_rosmarus_divergens,Callorhinus_ursinus,Eumetopias_jubatus,Zalophus_californianus,Node53,Node51,Node49,Halichoerus_grypus,Phoca_vitulina,Node57,Mirounga_leonina,Neomonachus_schauinslandi,Node60,Node56,Node48,Node36,Ursus_thibetanus_thibetanus,Ursus_americanus,Node66,Ursus_arctos,Ursus_maritimus,Node69,Node65,Node63,Node35,Node27`	1.0000	0.96
Carnivora	Callorhinus_ursinus	`Suricata_suricatta,Hyaena_hyaena,Node1,Acinonyx_jubatus,Puma_concolor,Puma_yagouaroundi,Node10,Node8,Lynx_canadensis,Lynx_pardinus,Node13,Node7,Prionailurus_bengalensis,Felis_catus,Node16,Node6,Leopardus_geoffroyi,Node5,Panthera_tigris_tigris,Panthera_leo,Panthera_pardus,Node23,Panthera_uncia,Node22,Node20,Node4,Vulpes_vulpes,Vulpes_lagopus,Node29,Canis_lupus_familiaris,Canis_lupus_lupus,Node32,Node28,Enhydra_lutris_kenyoni,Lontra_canadensis,Node39,Mustela_putorius_furo,Mustela_erminea,Node43,Neogale_vison,Node42,Node38,Meles_meles,Node37,Odobenus_rosmarus_divergens,Eumetopias_jubatus,Zalophus_californianus,Node53,Node51,Node49,Halichoerus_grypus,Phoca_vitulina,Node57,Mirounga_leonina,Neomonachus_schauinslandi,Node60,Node56,Node48,Node36,Ailuropoda_melanoleuca,Ursus_thibetanus_thibetanus,Ursus_americanus,Node66,Ursus_arctos,Ursus_maritimus,Node69,Node65,Node63,Node35,Node27`	0.4912	21.11
Carnivora	Canis_lupus_familiaris	`Suricata_suricatta,Hyaena_hyaena,Node1,Acinonyx_jubatus,Puma_concolor,Puma_yagouaroundi,Node10,Node8,Lynx_canadensis,Lynx_pardinus,Node13,Node7,Prionailurus_bengalensis,Felis_catus,Node16,Node6,Leopardus_geoffroyi,Node5,Panthera_tigris_tigris,Panthera_leo,Panthera_pardus,Node23,Panthera_uncia,Node22,Node20,Node4,Vulpes_vulpes,Vulpes_lagopus,Node29,Canis_lupus_lupus,Node32,Node28,Enhydra_lutris_kenyoni,Lontra_canadensis,Node39,Mustela_putorius_furo,Mustela_erminea,Node43,Neogale_vison,Node42,Node38,Meles_meles,Node37,Odobenus_rosmarus_divergens,Callorhinus_ursinus,Eumetopias_jubatus,Zalophus_californianus,Node53,Node51,Node49,Halichoerus_grypus,Phoca_vitulina,Node57,Mirounga_leonina,Neomonachus_schauinslandi,Node60,Node56,Node48,Node36,Ailuropoda_melanoleuca,Ursus_thibetanus_thibetanus,Ursus_americanus,Node66,Ursus_arctos,Ursus_maritimus,Node69,Node65,Node63,Node35,Node27`	0.6914	0.08
Carnivora	Canis_lupus_lupus	`Suricata_suricatta,Hyaena_hyaena,Node1,Acinonyx_jubatus,Puma_concolor,Puma_yagouaroundi,Node10,Node8,Lynx_canadensis,Lynx_pardinus,Node13,Node7,Prionailurus_bengalensis,Felis_catus,Node16,Node6,Leopardus_geoffroyi,Node5,Panthera_tigris_tigris,Panthera_leo,Panthera_pardus,Node23,Panthera_uncia,Node22,Node20,Node4,Vulpes_vulpes,Vulpes_lagopus,Node29,Canis_lupus_familiaris,Node32,Node28,Enhydra_lutris_kenyoni,Lontra_canadensis,Node39,Mustela_putorius_furo,Mustela_erminea,Node43,Neogale_vison,Node42,Node38,Meles_meles,Node37,Odobenus_rosmarus_divergens,Callorhinus_ursinus,Eumetopias_jubatus,Zalophus_californianus,Node53,Node51,Node49,Halichoerus_grypus,Phoca_vitulina,Node57,Mirounga_leonina,Neomonachus_schauinslandi,Node60,Node56,Node48,Node36,Ailuropoda_melanoleuca,Ursus_thibetanus_thibetanus,Ursus_americanus,Node66,Ursus_arctos,Ursus_maritimus,Node69,Node65,Node63,Node35,Node27`	1.0000	0.83
Carnivora	Enhydra_lutris_kenyoni	`Suricata_suricatta,Hyaena_hyaena,Node1,Acinonyx_jubatus,Puma_concolor,Puma_yagouaroundi,Node10,Node8,Lynx_canadensis,Lynx_pardinus,Node13,Node7,Prionailurus_bengalensis,Felis_catus,Node16,Node6,Leopardus_geoffroyi,Node5,Panthera_tigris_tigris,Panthera_leo,Panthera_pardus,Node23,Panthera_uncia,Node22,Node20,Node4,Vulpes_vulpes,Vulpes_lagopus,Node29,Canis_lupus_familiaris,Canis_lupus_lupus,Node32,Node28,Lontra_canadensis,Node39,Mustela_putorius_furo,Mustela_erminea,Node43,Neogale_vison,Node42,Node38,Meles_meles,Node37,Odobenus_rosmarus_divergens,Callorhinus_ursinus,Eumetopias_jubatus,Zalophus_californianus,Node53,Node51,Node49,Halichoerus_grypus,Phoca_vitulina,Node57,Mirounga_leonina,Neomonachus_schauinslandi,Node60,Node56,Node48,Node36,Ailuropoda_melanoleuca,Ursus_thibetanus_thibetanus,Ursus_americanus,Node66,Ursus_arctos,Ursus_maritimus,Node69,Node65,Node63,Node35,Node27`	0.9355	0.93
Carnivora	Eumetopias_jubatus	`Suricata_suricatta,Hyaena_hyaena,Node1,Acinonyx_jubatus,Puma_concolor,Puma_yagouaroundi,Node10,Node8,Lynx_canadensis,Lynx_pardinus,Node13,Node7,Prionailurus_bengalensis,Felis_catus,Node16,Node6,Leopardus_geoffroyi,Node5,Panthera_tigris_tigris,Panthera_leo,Panthera_pardus,Node23,Panthera_uncia,Node22,Node20,Node4,Vulpes_vulpes,Vulpes_lagopus,Node29,Canis_lupus_familiaris,Canis_lupus_lupus,Node32,Node28,Enhydra_lutris_kenyoni,Lontra_canadensis,Node39,Mustela_putorius_furo,Mustela_erminea,Node43,Neogale_vison,Node42,Node38,Meles_meles,Node37,Odobenus_rosmarus_divergens,Callorhinus_ursinus,Zalophus_californianus,Node53,Node51,Node49,Halichoerus_grypus,Phoca_vitulina,Node57,Mirounga_leonina,Neomonachus_schauinslandi,Node60,Node56,Node48,Node36,Ailuropoda_melanoleuca,Ursus_thibetanus_thibetanus,Ursus_americanus,Node66,Ursus_arctos,Ursus_maritimus,Node69,Node65,Node63,Node35,Node27`	0.9633	0.13
Carnivora	Felis_catus	`Suricata_suricatta,Hyaena_hyaena,Node1,Acinonyx_jubatus,Puma_concolor,Puma_yagouaroundi,Node10,Node8,Lynx_canadensis,Lynx_pardinus,Node13,Node7,Prionailurus_bengalensis,Node16,Node6,Leopardus_geoffroyi,Node5,Panthera_tigris_tigris,Panthera_leo,Panthera_pardus,Node23,Panthera_uncia,Node22,Node20,Node4,Vulpes_vulpes,Vulpes_lagopus,Node29,Canis_lupus_familiaris,Canis_lupus_lupus,Node32,Node28,Enhydra_lutris_kenyoni,Lontra_canadensis,Node39,Mustela_putorius_furo,Mustela_erminea,Node43,Neogale_vison,Node42,Node38,Meles_meles,Node37,Odobenus_rosmarus_divergens,Callorhinus_ursinus,Eumetopias_jubatus,Zalophus_californianus,Node53,Node51,Node49,Halichoerus_grypus,Phoca_vitulina,Node57,Mirounga_leonina,Neomonachus_schauinslandi,Node60,Node56,Node48,Node36,Ailuropoda_melanoleuca,Ursus_thibetanus_thibetanus,Ursus_americanus,Node66,Ursus_arctos,Ursus_maritimus,Node69,Node65,Node63,Node35,Node27`	0.4322	0.04
Carnivora	Halichoerus_grypus	`Suricata_suricatta,Hyaena_hyaena,Node1,Acinonyx_jubatus,Puma_concolor,Puma_yagouaroundi,Node10,Node8,Lynx_canadensis,Lynx_pardinus,Node13,Node7,Prionailurus_bengalensis,Felis_catus,Node16,Node6,Leopardus_geoffroyi,Node5,Panthera_tigris_tigris,Panthera_leo,Panthera_pardus,Node23,Panthera_uncia,Node22,Node20,Node4,Vulpes_vulpes,Vulpes_lagopus,Node29,Canis_lupus_familiaris,Canis_lupus_lupus,Node32,Node28,Enhydra_lutris_kenyoni,Lontra_canadensis,Node39,Mustela_putorius_furo,Mustela_erminea,Node43,Neogale_vison,Node42,Node38,Meles_meles,Node37,Odobenus_rosmarus_divergens,Callorhinus_ursinus,Eumetopias_jubatus,Zalophus_californianus,Node53,Node51,Node49,Phoca_vitulina,Node57,Mirounga_leonina,Neomonachus_schauinslandi,Node60,Node56,Node48,Node36,Ailuropoda_melanoleuca,Ursus_thibetanus_thibetanus,Ursus_americanus,Node66,Ursus_arctos,Ursus_maritimus,Node69,Node65,Node63,Node35,Node27`	0.6178	0.00
Carnivora	Hyaena_hyaena	`Suricata_suricatta,Node1,Acinonyx_jubatus,Puma_concolor,Puma_yagouaroundi,Node10,Node8,Lynx_canadensis,Lynx_pardinus,Node13,Node7,Prionailurus_bengalensis,Felis_catus,Node16,Node6,Leopardus_geoffroyi,Node5,Panthera_tigris_tigris,Panthera_leo,Panthera_pardus,Node23,Panthera_uncia,Node22,Node20,Node4,Vulpes_vulpes,Vulpes_lagopus,Node29,Canis_lupus_familiaris,Canis_lupus_lupus,Node32,Node28,Enhydra_lutris_kenyoni,Lontra_canadensis,Node39,Mustela_putorius_furo,Mustela_erminea,Node43,Neogale_vison,Node42,Node38,Meles_meles,Node37,Odobenus_rosmarus_divergens,Callorhinus_ursinus,Eumetopias_jubatus,Zalophus_californianus,Node53,Node51,Node49,Halichoerus_grypus,Phoca_vitulina,Node57,Mirounga_leonina,Neomonachus_schauinslandi,Node60,Node56,Node48,Node36,Ailuropoda_melanoleuca,Ursus_thibetanus_thibetanus,Ursus_americanus,Node66,Ursus_arctos,Ursus_maritimus,Node69,Node65,Node63,Node35,Node27`	0.1437	0.64
Carnivora	Leopardus_geoffroyi	`Suricata_suricatta,Hyaena_hyaena,Node1,Acinonyx_jubatus,Puma_concolor,Puma_yagouaroundi,Node10,Node8,Lynx_canadensis,Lynx_pardinus,Node13,Node7,Prionailurus_bengalensis,Felis_catus,Node16,Node6,Node5,Panthera_tigris_tigris,Panthera_leo,Panthera_pardus,Node23,Panthera_uncia,Node22,Node20,Node4,Vulpes_vulpes,Vulpes_lagopus,Node29,Canis_lupus_familiaris,Canis_lupus_lupus,Node32,Node28,Enhydra_lutris_kenyoni,Lontra_canadensis,Node39,Mustela_putorius_furo,Mustela_erminea,Node43,Neogale_vison,Node42,Node38,Meles_meles,Node37,Odobenus_rosmarus_divergens,Callorhinus_ursinus,Eumetopias_jubatus,Zalophus_californianus,Node53,Node51,Node49,Halichoerus_grypus,Phoca_vitulina,Node57,Mirounga_leonina,Neomonachus_schauinslandi,Node60,Node56,Node48,Node36,Ailuropoda_melanoleuca,Ursus_thibetanus_thibetanus,Ursus_americanus,Node66,Ursus_arctos,Ursus_maritimus,Node69,Node65,Node63,Node35,Node27`	0.7055	0.12
Carnivora	Lontra_canadensis	`Suricata_suricatta,Hyaena_hyaena,Node1,Acinonyx_jubatus,Puma_concolor,Puma_yagouaroundi,Node10,Node8,Lynx_canadensis,Lynx_pardinus,Node13,Node7,Prionailurus_bengalensis,Felis_catus,Node16,Node6,Leopardus_geoffroyi,Node5,Panthera_tigris_tigris,Panthera_leo,Panthera_pardus,Node23,Panthera_uncia,Node22,Node20,Node4,Vulpes_vulpes,Vulpes_lagopus,Node29,Canis_lupus_familiaris,Canis_lupus_lupus,Node32,Node28,Enhydra_lutris_kenyoni,Node39,Mustela_putorius_furo,Mustela_erminea,Node43,Neogale_vison,Node42,Node38,Meles_meles,Node37,Odobenus_rosmarus_divergens,Callorhinus_ursinus,Eumetopias_jubatus,Zalophus_californianus,Node53,Node51,Node49,Halichoerus_grypus,Phoca_vitulina,Node57,Mirounga_leonina,Neomonachus_schauinslandi,Node60,Node56,Node48,Node36,Ailuropoda_melanoleuca,Ursus_thibetanus_thibetanus,Ursus_americanus,Node66,Ursus_arctos,Ursus_maritimus,Node69,Node65,Node63,Node35,Node27`	0.2339	0.18
Carnivora	Lynx_canadensis	`Suricata_suricatta,Hyaena_hyaena,Node1,Acinonyx_jubatus,Puma_concolor,Puma_yagouaroundi,Node10,Node8,Lynx_pardinus,Node13,Node7,Prionailurus_bengalensis,Felis_catus,Node16,Node6,Leopardus_geoffroyi,Node5,Panthera_tigris_tigris,Panthera_leo,Panthera_pardus,Node23,Panthera_uncia,Node22,Node20,Node4,Vulpes_vulpes,Vulpes_lagopus,Node29,Canis_lupus_familiaris,Canis_lupus_lupus,Node32,Node28,Enhydra_lutris_kenyoni,Lontra_canadensis,Node39,Mustela_putorius_furo,Mustela_erminea,Node43,Neogale_vison,Node42,Node38,Meles_meles,Node37,Odobenus_rosmarus_divergens,Callorhinus_ursinus,Eumetopias_jubatus,Zalophus_californianus,Node53,Node51,Node49,Halichoerus_grypus,Phoca_vitulina,Node57,Mirounga_leonina,Neomonachus_schauinslandi,Node60,Node56,Node48,Node36,Ailuropoda_melanoleuca,Ursus_thibetanus_thibetanus,Ursus_americanus,Node66,Ursus_arctos,Ursus_maritimus,Node69,Node65,Node63,Node35,Node27`	0.3591	2.44
Carnivora	Lynx_pardinus	`Suricata_suricatta,Hyaena_hyaena,Node1,Acinonyx_jubatus,Puma_concolor,Puma_yagouaroundi,Node10,Node8,Lynx_canadensis,Node13,Node7,Prionailurus_bengalensis,Felis_catus,Node16,Node6,Leopardus_geoffroyi,Node5,Panthera_tigris_tigris,Panthera_leo,Panthera_pardus,Node23,Panthera_uncia,Node22,Node20,Node4,Vulpes_vulpes,Vulpes_lagopus,Node29,Canis_lupus_familiaris,Canis_lupus_lupus,Node32,Node28,Enhydra_lutris_kenyoni,Lontra_canadensis,Node39,Mustela_putorius_furo,Mustela_erminea,Node43,Neogale_vison,Node42,Node38,Meles_meles,Node37,Odobenus_rosmarus_divergens,Callorhinus_ursinus,Eumetopias_jubatus,Zalophus_californianus,Node53,Node51,Node49,Halichoerus_grypus,Phoca_vitulina,Node57,Mirounga_leonina,Neomonachus_schauinslandi,Node60,Node56,Node48,Node36,Ailuropoda_melanoleuca,Ursus_thibetanus_thibetanus,Ursus_americanus,Node66,Ursus_arctos,Ursus_maritimus,Node69,Node65,Node63,Node35,Node27`	1.0000	1.04
Carnivora	Meles_meles	`Suricata_suricatta,Hyaena_hyaena,Node1,Acinonyx_jubatus,Puma_concolor,Puma_yagouaroundi,Node10,Node8,Lynx_canadensis,Lynx_pardinus,Node13,Node7,Prionailurus_bengalensis,Felis_catus,Node16,Node6,Leopardus_geoffroyi,Node5,Panthera_tigris_tigris,Panthera_leo,Panthera_pardus,Node23,Panthera_uncia,Node22,Node20,Node4,Vulpes_vulpes,Vulpes_lagopus,Node29,Canis_lupus_familiaris,Canis_lupus_lupus,Node32,Node28,Enhydra_lutris_kenyoni,Lontra_canadensis,Node39,Mustela_putorius_furo,Mustela_erminea,Node43,Neogale_vison,Node42,Node38,Node37,Odobenus_rosmarus_divergens,Callorhinus_ursinus,Eumetopias_jubatus,Zalophus_californianus,Node53,Node51,Node49,Halichoerus_grypus,Phoca_vitulina,Node57,Mirounga_leonina,Neomonachus_schauinslandi,Node60,Node56,Node48,Node36,Ailuropoda_melanoleuca,Ursus_thibetanus_thibetanus,Ursus_americanus,Node66,Ursus_arctos,Ursus_maritimus,Node69,Node65,Node63,Node35,Node27`	0.2556	0.00
